Reference,Kikuyu,English
Luke 2:36,"Ningĩ nĩ kwarĩ na mũtumia mũnabii, wetagwo Anna mwarĩ wa Fanueli, wa mũhĩrĩga wa Asheri. Mũtumia ũcio aarĩ mũkũrũ mũno; aikarire na mũthuuriwe mĩaka mũgwanja kuuma ahika,","There was one Anna, a prophetess, the daughter of Phanuel, of the tribe of Asher (she was of a great age, having lived with a husband seven years from her virginity,"
Luke 2:37,"agĩcooka agĩikara arĩ wa ndigwa na hĩndĩ ĩyo aarĩ na mĩaka mĩrongo ĩnana na ĩna. Nake ndoimaga hekarũ-inĩ, noaatũirekuoahooyagaNgaiũtukũnamũthenya, naakehiingagakũrĩairionaakahooyaga.","and she had been a widow for about eighty-four years), who didn’t depart from the temple, worshiping with fastings and petitions night and day."
Luke 2:38,"Hĩndĩo ĩyo agĩũka harĩo, agĩcookeria Ngai ngaatho, na akĩaria ũhoro wa kaana kau kũrĩ arĩa othe meetagĩrĩra kuona gũkũũrwo kwa Jerusalemu.","Coming up at that very hour, she gave thanks to the Lord, and spoke of him to all those who were looking for redemption in Jerusalem."
Luke 2:39,"Rĩrĩa Jusufu na Mariamu maarĩkirie gwĩka maũndũ marĩa mothe maathanĩtwo nĩ watho wa Mwathani-rĩ, magĩcooka Galili, makĩinũka itũũra rĩao kũu Nazarethi.","When they had accomplished all things that were according to the law of the Lord, they returned into Galilee, to their own city, Nazareth."
Luke 2:40,"Nako kaana kau gagĩkũra, gakĩgĩa na hinya; gakĩiyũrwo nĩ ũũgĩ, naguo wega wa Ngai warĩ hamwe nako.","The child was growing, and was becoming strong in spirit, being filled with wisdom, and the grace of God was upon him."
Luke 2:41,Mwaka o mwaka aciari ake nĩmathiiaga Jerusalemu nĩ ũndũ wa Gĩathĩ kĩa Bathaka.‡,His parents went every year to Jerusalem at the feast of the Passover.
Luke 2:42,"Jesũ aakinyia mĩaka ikũmi na ĩĩrĩ, makĩambata nake magĩthiĩ Gĩathĩ-inĩ kĩu kũringana na mũtugo.§","When he was twelve years old, they went up to Jerusalem according to the custom of the feast;"
Luke 2:43,"Na Gĩathĩ kĩu gĩathira, rĩrĩa aciari ake mainũkaga-rĩ, kamwana kau ti Jesũ, gagĩtigwo na thuutha kũu Jerusalemu, no matiamenyire.","and when they had fulfilled the days, as they were returning, the boy Jesus stayed behind in Jerusalem. Joseph and his mother didn’t know it,"
Luke 2:44,"Nao magĩthiĩ rũgendo rwa mũthenya mũgima, magĩĩciiragia atĩ aarĩ gĩkundi-inĩ kĩao. Thuutha ũcio makĩambĩrĩria kũmũcaria kũrĩ andũ a mbarĩ yao o na kũrĩ arata.","but supposing him to be in the company, they went a day’s journey; and they looked for him among their relatives and acquaintances."
Luke 2:45,"Hĩndĩ ĩrĩa mamwaagire, magĩcooka Jerusalemu makamũcarie.","When they didn’t find him, they returned to Jerusalem, looking for him."
Luke 2:46,"Thuutha wa mĩthenya ĩtatũ makĩmũkora hekarũ-inĩ aikarĩte gatagatĩ ka arutani,* amathikĩrĩirie na akĩmooragia ciũria.","After three days they found him in the temple, sitting in the middle of the teachers, both listening to them and asking them questions."
Luke 2:47,Ũrĩa wothe waiguaga akĩaria nĩagegagio nĩ ũmenyo wake na ũrĩa aacookagia.,All who heard him were amazed at his understanding and his answers.
Luke 2:48,"Rĩrĩa aciari ake maamuonire, makĩgega. Nyina akĩmũũria atĩrĩ, “Mũriũ, ũgũtwĩka ũguo nĩkĩ? Niĩ na thoguo nĩ tũgũcarĩtie tũrĩ na kĩeha mũno.”","When they saw him, they were astonished; and his mother said to him, “Son, why have you treated us this way? Behold, your father and I were anxiously looking for you.”"
Luke 2:49,"Nake Jesũ akĩmooria atĩrĩ, “Nĩ kĩĩ gĩtũmĩte mũnjarie? Kaĩ mũtooĩ atĩ njagĩrĩirwo gũkorwo ndĩ nyũmba-inĩ ya Baba?”","He said to them, “Why were you looking for me? Didn’t you know that I must be in my Father’s house?”"
Luke 2:50,No-o matiataũkĩirwo nĩ ũrĩa aameeraga.,They didn’t understand the saying which he spoke to them.
Luke 2:51,"Nake agĩcooka hamwe nao nginya Nazarethi, na nĩamathĩkagĩra. No nyina nĩaigaga maũndũ macio mothe ngoro-inĩ yake.","And he went down with them and came to Nazareth. He was subject to them, and his mother kept all these sayings in her heart."
Luke 2:52,"Nake Jesũ agĩkũra, akĩũhĩgaga, na akĩnenehaga, akĩendagwo nĩ Ngai, o na andũ.","And Jesus increased in wisdom and stature, and in favor with God and men."
Luke 3:1,"Na rĩrĩ, mwaka wa ikũmi na ĩtano wa ũthamaki wa Tiberio Kaisari, hĩndĩ ĩrĩa Pontio Pilato aarĩ barũthi wa Judea, nake Herode aathanaga Galili, na Filipu mũrũ wa ithe aathanaga Iturea na Tarokoniti, nake Lusania agaathana Abilene,","Now in the fifteenth year of the reign of Tiberius Caesar, Pontius Pilate being governor of Judea, and Herod being tetrarch of Galilee, and his brother Philip tetrarch of the region of Ituraea and Trachonitis, and Lysanias tetrarch of Abilene,"
Luke 3:2,"hĩndĩ ĩyo Anasi na Kaiafa maarĩ athĩnjĩri-Ngai arĩa anene,* ũhoro wa Ngai nĩwakinyĩire Johana mũrũ wa Zakaria arĩ werũ-inĩ.","during the high priesthood of Annas and Caiaphas, the word of God came to John, the son of Zacharias, in the wilderness."
Luke 3:3,"Nake agĩthiĩ bũrũri wothe ũrĩa warĩ hakuhĩ na Rũũĩ rwa Jorodani, akĩhunjagia atĩ andũ merire nĩguo marekerwo mehia mao nĩgeetha mabatithio.","He came into all the region around the Jordan, preaching the baptism of repentance for remission of sins."
Luke 3:4,"O ta ũrĩa kwandĩkĩtwo ibuku-inĩ rĩa mũnabii Isaia atĩrĩ: “Nĩ mũgambo wa mũndũ ũkwanĩrĩra werũ-inĩ, akoiga atĩrĩ, ‘Haarĩriai njĩra ya Mwathani, rũngariai tũcĩra twake.†","As it is written in the book of the words of Isaiah the prophet, “The voice of one crying in the wilderness, ‘Make ready the way of the Lord. Make his paths straight."
Luke 3:5,"Mĩkuru yothe nĩĩgathikwo, nacio irĩma ciothe na tũrĩma nĩikaaraganio. Njĩra iria njogomu nĩikarũngario, nacio njĩra iria itarĩ njaraganu nĩikaaraganio.","Every valley will be filled. Every mountain and hill will be brought low. The crooked will become straight, and the rough ways smooth."
Luke 3:6,Nao andũ othe nĩmakona ũhonokio wa Ngai.’ ”,All flesh will see God’s salvation.’ ”*
Luke 3:7,"Andũ aingĩ nĩmathiire kũrĩ Johana akamabatithie, nake akĩmeera atĩrĩ, “Inyuĩ rũciaro rũrũ rwa nduĩra! Nũũ ũmũtaarĩte mũũrĩre marakara marĩa makiriĩ gũũka?","He said therefore to the multitudes who went out to be baptized by him, “You offspring of vipers, who warned you to flee from the wrath to come?"
Luke 3:8,"Ciarai maciaro maringaine na kwĩrira. Na mũtikambĩrĩrie kwĩĩra na ngoro cianyu atĩrĩ, ‘Ithe witũ nĩ Iburahĩmu,’ Nĩgũkorwo ngũmwĩra atĩrĩ, Ngai no atũme mahiga maya matuĩke ciana cia Iburahĩmu.","Therefore produce fruits worthy of repentance, and don’t begin to say among yourselves, ‘We have Abraham for our father;’ for I tell you that God is able to raise up children to Abraham from these stones!"
Luke 3:9,"Ithanwa nĩrĩigĩtwo itina- inĩ cia mĩtĩ, na mũtĩ o wothe ũtaciaraga maciaro mega ũrĩtemagwo ũgaikio mwaki-inĩ.”",Even now the ax also lies at the root of the trees. Every tree therefore that doesn’t produce good fruit is cut down and thrown into the fire.”
Luke 3:10,"Nao andũ acio makĩmũũria atĩrĩ, “Tũkĩagĩrĩirwo nĩ gwĩka atĩa?”","The multitudes asked him, “What then must we do?”"
Luke 3:11,"Nake Johana akĩmacookeria atĩrĩ, “Mũndũ ũrĩa ũrĩ na nguo igĩrĩ nĩagaĩre ũrĩa ũtarĩ, nake ũrĩa ũrĩ na irio nĩeke o ta ũguo.”","He answered them, “He who has two coats, let him give to him who has none. He who has food, let him do likewise.”"
Luke 3:12,"Nao etia mbeeca cia igooti‡ o nao magĩũka mabatithio, makĩmũũria atĩrĩ, “Mũrutani, twagĩrĩirwo nĩ gwĩkaga atĩa?”","Tax collectors also came to be baptized, and they said to him, “Teacher, what must we do?”"
Luke 3:13,"Nake akĩmacookeria atĩrĩ, “Mũtigetagie mbeeca makĩria ya ũrĩa mwathĩtwo mwĩtagie.”","He said to them, “Collect no more than that which is appointed to you.”"
Luke 3:14,"Nacio thigari§ ikĩmũũria atĩrĩ, “Na ithuĩ-rĩ, twagĩrĩirwo nĩ gwĩkaga atĩa?” Nake agĩcicookeria atĩrĩ, “Mũtigatunyage andũ mbeeca na mũtikamaigagĩrĩre igenyo; na ningĩ iganagwoi nĩ mũcaara wanyu.”","Soldiers also asked him, saying, “What about us? What must we do?” He said to them, “Extort from no one by violence, neither accuse anyone wrongfully. Be content with your wages.”"
Luke 3:15,"Na rĩrĩ, andũ nĩmaikaraga metereire marĩ na mwĩhoko, na othe magecũũranagia ngoro-inĩ ciao kana hihi Johana ahota gũkorwo nĩwe Kristũ.","As the people were in expectation, and all men reasoned in their hearts concerning John, whether perhaps he was the Christ,"
Luke 3:16,"Nowe Johana akĩmacookeria akĩmeera othe atĩrĩ, “Niĩ-rĩ, ndĩmũbatithagia na maaĩ. No nĩ kũrĩ mũndũ ũgũũka ũrĩ na hinya kũngĩra, ũrĩa niĩ itagĩrĩire kuohora ndigi cia iraatũ ciake. We akaamũbatithagia na Roho Mũtheru o na mwaki.","John answered them all, “I indeed baptize you with water, but he comes who is mightier than I, the strap of whose sandals I am not worthy to loosen. He will baptize you in the Holy Spirit and fire."
Luke 3:17,"Gĩtarũrũ gĩake akĩnyiitĩte na guoko nĩguo atherie kĩhuhĩro gĩake, na acookanĩrĩrie ngano amĩikie ikũmbĩ rĩake, no nĩagacina mahuti na mwaki ũtangĩhoreka.”","His winnowing fan is in his hand, and he will thoroughly cleanse his threshing floor, and will gather the wheat into his barn; but he will burn up the chaff with unquenchable fire.”"
Luke 3:18,Johana nĩataarire andũ na ciugo nyingĩ na akamahunjagĩria Ũhoro-ũrĩa-Mwega.,"Then with many other exhortations he preached good news to the people,"
Luke 3:19,"Na rĩrĩ, rĩrĩa Johana aatetirie Herode ũrĩa warĩ mũthamaki tondũ wa kũhikia Herodia, mũtumia wa mũrũ wa ithe na nĩ ũndũ wa maũndũ marĩa mangĩ mothe mooru eekĩte,","but Herod the tetrarch,† being reproved by him for Herodias, his brother’s‡ wife, and for all the evil things which Herod had done,"
Luke 3:20,Herode nĩongereire ũndũ ũngĩ mũũru makĩria; naguo nĩ wa kũnyiitithia Johana na kũmuohithia njeera.,"added this also to them all, that he shut up John in prison."
Luke 3:21,"Hĩndĩ ĩrĩa andũ othe maarĩkirie kũbatithio, o nake Jesũ nĩabatithirio. Na rĩrĩa aahooyaga, Igũrũ rĩkĩhingũka,","Now when all the people were baptized, Jesus also had been baptized and was praying. The sky was opened,"
Luke 3:22,"nake Roho Mũtheru agĩikũrũka akĩũmba igũrũ rĩake arĩ na mwĩrĩ wahaanaga ta wa ndutura. Naguo mũgambo ũkiuma Igũrũ ũkiuga atĩrĩ, “Wee nĩwe mũrũ wakwa ũrĩa nyendete; na nĩngenaga mũno nĩwe.”","and the Holy Spirit descended in a bodily form like a dove on him; and a voice came out of the sky, saying “You are my beloved Son. In you I am well pleased.”"
Luke 3:23,"Na rĩrĩ, Jesũ akĩambĩrĩria ũtungata wake aarĩ na ũkũrũ wa mĩaka ta mĩrongo ĩtatũ. Nao andũ meeciiragia atĩ aarĩ mũrũ wa Jusufu, mũrũ wa Heli,","Jesus himself, when he began to teach, was about thirty years old, being the son (as was supposed) of Joseph, the son of Heli,"
Luke 3:24,"mũrũ wa Mathati, mũrũ wa Lawi, mũrũ wa Meliki, mũrũ wa Janai, mũrũ wa Jusufu,","the son of Matthat, the son of Levi, the son of Melchi, the son of Jannai, the son of Joseph,"
Luke 3:25,"mũrũ wa Matathia, mũrũ wa Amosi, mũrũ wa Nahumu, mũrũ wa Esili, mũrũ wa Nagai,","the son of Mattathias, the son of Amos, the son of Nahum, the son of Esli, the son of Naggai,"
Luke 3:26,"mũrũ wa Maathi, mũrũ wa Matathia, mũrũ wa Semeini, mũrũ wa Joseki, mũrũ wa Joda,","the son of Maath, the son of Mattathias, the son of Semein, the son of Joseph, the son of Judah,"
Luke 3:27,"mũrũ wa Joanani, mũrũ wa Resa, mũrũ wa Zerubabeli, mũrũ wa Shelathieli, mũrũ wa Neri,","the son of Joanan, the son of Rhesa, the son of Zerubbabel, the son of Shealtiel, the son of Neri,"
Luke 3:28,"mũrũ wa Meliki, mũrũ wa Adi, mũrũ wa Kosamu, mũrũ wa Elimadami, mũrũ wa Eri,","the son of Melchi, the son of Addi, the son of Cosam, the son of Elmodam, the son of Er,"
Luke 3:29,"mũrũ wa Joshua, mũrũ wa Eliezeri, mũrũ wa Jorimu, mũrũ wa Mathati, mũrũ wa Lawi,","the son of Jose, the son of Eliezer, the son of Jorim, the son of Matthat, the son of Levi,"
Luke 3:30,"mũrũ wa Simeoni, mũrũ wa Juda, mũrũ wa Jusufu, mũrũ wa Jonamu, mũrũ wa Eliakimu,","the son of Simeon, the son of Judah, the son of Joseph, the son of Jonan, the son of Eliakim,"
Luke 3:31,"mũrũ wa Melea, mũrũ wa Mena, mũrũ wa Matatha, mũrũ wa Nathani, mũrũ wa Daudi,","the son of Melea, the son of Menan, the son of Mattatha, the son of Nathan, the son of David,"
Luke 3:32,"mũrũ wa Jesii, mũrũ wa Obedi, mũrũ wa Boazu, mũrũ wa Salimoni, mũrũ wa Nahashoni,","the son of Jesse, the son of Obed, the son of Boaz, the son of Salmon, the son of Nahshon,"
Luke 3:33,"mũrũ wa Aminadabu, mũrũ wa Aruni, mũrũ wa Hezironi, mũrũ wa Perezu, mũrũ wa Juda,","the son of Amminadab, the son of Aram,§ the son of Hezron, the son of Perez, the son of Judah,"
Luke 3:34,"mũrũ wa Jakubu, mũrũ wa Isaaka, mũrũ wa Iburahĩmu, mũrũ wa Tera, mũrũ wa Nahoru,","the son of Jacob, the son of Isaac, the son of Abraham, the son of Terah, the son of Nahor,"
Luke 3:35,"mũrũ wa Serugu, mũrũ wa Reu, mũrũ wa Pelegu, mũrũ wa Eberi, mũrũ wa Shela,","the son of Serug, the son of Reu, the son of Peleg, the son of Eber, the son of Shelah,"
Luke 3:36,"mũrũ wa Kainani, mũrũ wa Arafakasadi, mũrũ wa Shemu, mũrũ wa Nuhu, mũrũ wa Lameku,","the son of Cainan, the son of Arphaxad, the son of Shem, the son of Noah, the son of Lamech,"
Luke 3:37,"mũrũ wa Methusela, mũrũ wa Enoku, mũrũ wa Jaredi, mũrũ wa Mahalaleli, mũrũ wa Kenani,","the son of Methuselah, the son of Enoch, the son of Jared, the son of Mahalaleel, the son of Cainan,"
Luke 3:38,"mũrũ wa Enoshu, mũrũ wa Sethi, mũrũ wa Adamu, mũrũ wa Ngai.","the son of Enos, the son of Seth, the son of Adam, the son of God."
Luke 4:1,"Nake Jesũ akiuma kũu Jorodani aiyũrĩtwo nĩ Roho Mũtheru, agĩtwarwo nĩ Roho werũ-inĩ,","Jesus, full of the Holy Spirit, returned from the Jordan and was led by the Spirit into the wilderness"
Luke 4:2,"kũrĩa aagereirio nĩ mũcukani matukũ mĩrongo ĩna. Ndaarĩĩaga kĩndũ matukũ-inĩ macio, namo maathira agĩkorwo arĩ mũhũũtu.","for forty days, being tempted by the devil. He ate nothing in those days. Afterward, when they were completed, he was hungry."
Luke 4:3,"Nake mũcukani akĩmwĩra atĩrĩ, “Angĩkorwo wee nĩwe Mũrũ wa Ngai, ĩra ihiga rĩrĩ rĩtuĩke mũgate.”","The devil said to him, “If you are the Son of God, command this stone to become bread.”"
Luke 4:4,"Nake Jesũ akĩmĩcookeria atĩrĩ, “Nĩ kwandĩkĩtwo atĩrĩ: ‘To mũgate wiki ũngĩtũũria mũndũ muoyo.’ ”","Jesus answered him, saying, “It is written, ‘Man shall not live by bread alone, but by every word of God.’ ”*"
Luke 4:5,"Ningĩ mũcukani akĩmũtwara handũ hatũũgĩru mũno, na gwa kahinda kanini mũno akĩmuonia mothamaki mothe ma gũkũ thĩ.","The devil, leading him up on a high mountain, showed him all the kingdoms of the world in a moment of time."
Luke 4:6,"Agĩcooka akĩmwĩra atĩrĩ, “Nĩngũkũhe wathani wa kũu guothe na riiri wakuo wothe, nĩgũkorwo nĩiheanĩtwo kũrĩ niĩ, na no ndĩciheane kũrĩ mũndũ o wothe ũrĩa ingĩenda kũhe.","The devil said to him, “I will give you all this authority and their glory, for it has been delivered to me, and I give it to whomever I want."
Luke 4:7,"Nĩ ũndũ ũcio ũngĩnyinamĩrĩra ũhooe, mothe megũtuĩka maku.”","If you therefore will worship before me, it will all be yours.”"
Luke 4:8,"Jesũ akĩmũcookeria, akĩmwĩra atĩrĩ, “Nĩ kwandĩkĩtwo atĩrĩ: ‘Hooyaga Mwathani Ngai waku na ũmũtungatagĩre o we wiki.’ ”","Jesus answered him, “Get behind me, Satan! For it is written, ‘You shall worship the Lord your God, and you shall serve him only.’ ”*"
Luke 4:9,"Nake mũcukani akĩmũtwara Jerusalemu, na akĩmũrũgamia gathũrũmũndũ-inĩ ka hekarũ, akĩmwĩra atĩrĩ, “Angĩkorwo wee nĩwe Mũrũ wa Ngai, wĩgũithie thĩ kuuma haha.","He led him to Jerusalem and set him on the pinnacle of the temple, and said to him, “If you are the Son of God, cast yourself down from here,"
Luke 4:10,Nĩgũkorwo nĩ kwandĩkĩtwo atĩrĩ: “ ‘Nĩagaatha araika ake nĩ ũndũ waku makũmenyerere wega;,"for it is written, ‘He will put his angels in charge of you, to guard you;’"
Luke 4:11,"ningĩ nĩmagakwanĩrĩria na moko mao, nĩgeetha ndũkaringwo kũgũrũ nĩ ihiga.’ ”","and, ‘On their hands they will bear you up, lest perhaps you dash your foot against a stone.’ ”*"
Luke 4:12,"Nake Jesũ akĩmũcookeria atĩrĩ, “Maandĩko moigĩte atĩrĩ: ‘Ndũkanagerie Mwathani Ngai waku.’ ”","Jesus answering, said to him, “It has been said, ‘You shall not tempt the Lord your God.’ ”*"
Luke 4:13,"Rĩrĩa mũcukani aarĩkirie kũmũgeria na njĩra ciothe-rĩ, akĩmũtiga nginya ihinda rĩrĩa rĩagĩrĩire rĩkoneka.","When the devil had completed every temptation, he departed from him until another time."
Luke 4:14,"Nake Jesũ agĩcooka Galili arĩ na hinya wa Roho, nayo ngumo yake ĩkĩhunja kũu bũrũri ũcio wothe.","Jesus returned in the power of the Spirit into Galilee, and news about him spread through all the surrounding area."
Luke 4:15,"Nake nĩarutanaga thunagogi-inĩ ciao, nao andũ othe makĩmũkumia.","He taught in their synagogues, being glorified by all."
Luke 4:16,"Na rĩrĩ, nĩathiire Nazarethi, kũrĩa aarereirwo, na agĩtoonya thunagogi mũthenya wa Thabatũ, o ta ũrĩa aamenyerete gwĩka. Nake akĩrũgama na igũrũ athome Maandĩko.","He came to Nazareth, where he had been brought up. He entered, as was his custom, into the synagogue on the Sabbath day, and stood up to read."
